Number of keys,Algorithm,Trial,Number of bits,Construction time (s),Serial evaluation time (s),Parallel evaluation time (s)
10000000,PTHash;8;0.9;dictionary-dictionary;0,1,29937920,2.46568,0.24383,0.0251037
10000000,PTHash;8;0.9;dictionary-dictionary;0,2,29937920,2.45713,0.245775,0.0251475
10000000,PTHash;8;0.9;dictionary-dictionary;0,3,29937920,2.4723,0.244167,0.0251821
10000000,PTHash;8;0.9;dictionary-dictionary;0,4,29938048,2.4604,0.243752,0.0251147
10000000,PTHash;8;0.9;elias_fano;0,0,20884592,2.4005,0.457932,0.038995
10000000,PTHash;8;0.9;elias_fano;0,1,20885616,2.39515,0.454511,0.0390017
10000000,PTHash;8;0.9;elias_fano;0,2,20881456,2.39585,0.453603,0.0390191
10000000,PTHash;8;0.9;elias_fano;0,3,20882544,2.39411,0.455461,0.0389892
10000000,PTHash;8;0.9;elias_fano;0,4,20885104,2.40253,0.45513,0.0390117
10000000,PTHash;8;0.9;partitioned_compact;1,0,31678960,2.4056,0.354316,0.0303062
10000000,PTHash;8;0.9;partitioned_compact;1,1,31685616,2.41096,0.353727,0.030441
10000000,PTHash;8;0.9;partitioned_compact;1,2,31682800,2.41483,0.353332,0.0302942
10000000,PTHash;8;0.9;partitioned_compact;1,3,31689712,2.4219,0.35423,0.0303275
10000000,PTHash;8;0.9;partitioned_compact;1,4,31707888,2.40698,0.353125,0.0303927
10000000,PTHash;8;0.9;dictionary-dictionary;1,0,36257712,2.50251,0.304807,0.0296448
10000000,PTHash;8;0.9;dictionary-dictionary;1,1,36257648,2.48252,0.3071,0.0299567
10000000,PTHash;8;0.9;dictionary-dictionary;1,2,36257776,2.49799,0.305439,0.0297018
10000000,PTHash;8;0.9;dictionary-dictionary;1,3,36257648,2.48741,0.307636,0.0299322
10000000,PTHash;8;0.9;dictionary-dictionary;1,4,36257840,2.50037,0.304907,0.0296959
10000000,PTHash;8;0.9;elias_fano;1,0,27203104,2.43312,0.534441,0.044449
10000000,PTHash;8;0.9;elias_fano;1,1,27194336,2.42408,0.534533,0.0444892
10000000,PTHash;8;0.9;elias_fano;1,2,27195168,2.42051,0.534005,0.0444301
10000000,PTHash;8;0.9;elias_fano;1,3,27206112,2.43535,0.533347,0.0444327
10000000,PTHash;8;0.9;elias_fano;1,4,27208672,2.44093,0.534003,0.044438
10000000,PTHash;8;0.95;partitioned_compact;0,0,26979776,2.56715,0.2863,0.0259776
10000000,PTHash;8;0.95;partitioned_compact;0,1,27016128,2.55337,0.286048,0.0259521
10000000,PTHash;8;0.95;partitioned_compact;0,2,26983872,2.5654,0.285774,0.0259539
10000000,PTHash;8;0.95;partitioned_compact;0,3,26969536,2.56003,0.285483,0.0259597
10000000,PTHash;8;0.95;partitioned_compact;0,4,26990976,2.55466,0.286458,0.0259422
10000000,PTHash;8;0.95;dictionary-dictionary;0,0,29940544,2.64838,0.243645,0.0251265
10000000,PTHash;8;0.95;dictionary-dictionary;0,1,29940736,2.66653,0.245101,0.025108
10000000,PTHash;8;0.95;dictionary-dictionary;0,2,29940544,2.68583,0.245294,0.0250961
10000000,PTHash;8;0.95;dictionary-dictionary;0,3,29940608,2.65141,0.244248,0.0251792
10000000,PTHash;8;0.95;dictionary-dictionary;0,4,29940608,2.6456,0.243687,0.0251384
10000000,PTHash;8;0.95;elias_fano;0,0,22960624,2.57206,0.43994,0.0383628
10000000,PTHash;8;0.95;elias_fano;0,1,22960496,2.58533,0.439237,0.0383309
10000000,PTHash;8;0.95;elias_fano;0,2,22960816,2.57671,0.43972,0.0383103
10000000,PTHash;8;0.95;elias_fano;0,3,22956400,2.57347,0.43907,0.0383465
10000000,PTHash;8;0.95;elias_fano;0,4,22958640,2.586,0.438776,0.0383406
10000000,PTHash;8;0.95;partitioned_compact;1,0,30539200,2.58418,0.321505,0.0283222
10000000,PTHash;8;0.95;partitioned_compact;1,1,30559936,2.58525,0.324491,0.0284061
10000000,PTHash;8;0.95;partitioned_compact;1,2,30534848,2.59024,0.32168,0.0283252
10000000,PTHash;8;0.95;partitioned_compact;1,3,30544832,2.58303,0.321697,0.0283006
10000000,PTHash;8;0.95;partitioned_compact;1,4,30549440,2.59665,0.321557,0.0283058
10000000,PTHash;8;0.95;dictionary-dictionary;1,0,33493504,2.68301,0.27479,0.0276986
10000000,PTHash;8;0.95;dictionary-dictionary;1,1,33493312,2.67719,0.277791,0.0277571
10000000,PTHash;8;0.95;dictionary-dictionary;1,2,33493440,2.68088,0.277088,0.0276975
10000000,PTHash;8;0.95;dictionary-dictionary;1,3,33493504,2.67569,0.275728,0.0277173
10000000,PTHash;8;0.95;dictionary-dictionary;1,4,33493440,2.67186,0.277679,0.0279484
10000000,PTHash;8;0.95;elias_fano;1,0,26513584,2.61903,0.490463,0.0416087
10000000,PTHash;8;0.95;elias_fano;1,1,26516016,2.60702,0.493522,0.0416901
10000000,PTHash;8;0.95;elias_fano;1,2,26517872,2.60005,0.490967,0.0416627
10000000,PTHash;8;0.95;elias_fano;1,3,26514864,2.6028,0.490367,0.0416154
10000000,PTHash;8;0.95;elias_fano;1,4,26516464,2.60421,0.490668,0.0416789
10000000,PTHash;8;0.98;partitioned_compact;0,0,28161472,2.73886,0.287245,0.0265344
10000000,PTHash;8;0.98;partitioned_compact;0,1,28167360,2.72934,0.286407,0.0260484
10000000,PTHash;8;0.98;partitioned_compact;0,2,28179648,2.74188,0.285684,0.0260621
10000000,PTHash;8;0.98;partitioned_compact;0,3,28183936,2.75573,0.285771,0.0260656
10000000,PTHash;8;0.98;partitioned_compact;0,4,28173760,2.74232,0.286607,0.0260139
10000000,PTHash;8;0.98;dictionary-dictionary;0,0,33384448,2.81485,0.246816,0.025775
10000000,PTHash;8;0.98;dictionary-dictionary;0,1,33383936,2.81286,0.248136,0.0256439
10000000,PTHash;8;0.98;dictionary-dictionary;0,2,33384320,2.82051,0.247619,0.0256435
10000000,PTHash;8;0.98;dictionary-dictionary;0,3,33384384,2.82028,0.247001,0.025585
10000000,PTHash;8;0.98;dictionary-dictionary;0,4,33384320,2.83708,0.249239,0.0256252
10000000,PTHash;8;0.98;elias_fano;0,0,24355376,2.74507,0.451166,0.0389097
10000000,PTHash;8;0.98;elias_fano;0,1,24351920,2.7636,0.449953,0.0389065
10000000,PTHash;8;0.98;elias_fano;0,2,24349808,2.74817,0.449606,0.0388966
10000000,PTHash;8;0.98;elias_fano;0,3,24354672,2.77874,0.449759,0.0389775
10000000,PTHash;8;0.98;elias_fano;0,4,24357808,2.74849,0.450088,0.0389315
10000000,PTHash;8;0.98;partitioned_compact;1,0,29827168,2.75394,0.303045,0.0272147
10000000,PTHash;8;0.98;partitioned_compact;1,1,29823904,2.76483,0.303636,0.0272189
10000000,PTHash;8;0.98;partitioned_compact;1,2,29844640,2.77079,0.303613,0.027222
10000000,PTHash;8;0.98;partitioned_compact;1,3,29829472,2.75324,0.304126,0.02728
10000000,PTHash;8;0.98;partitioned_compact;1,4,29838368,2.76591,0.304076,0.0272505
10000000,PTHash;8;0.98;dictionary-dictionary;1,0,35036384,2.83504,0.261944,0.0269834
10000000,PTHash;8;0.98;dictionary-dictionary;1,1,35036192,2.84598,0.262474,0.0270261
10000000,PTHash;8;0.98;dictionary-dictionary;1,2,35036256,2.83527,0.265013,0.0270252
10000000,PTHash;8;0.98;dictionary-dictionary;1,3,35036128,2.83709,0.26425,0.0270521
10000000,PTHash;8;0.98;dictionary-dictionary;1,4,35036192,2.83453,0.262329,0.0269979
10000000,PTHash;8;0.98;elias_fano;1,0,26008208,2.77244,0.482879,0.0409581
10000000,PTHash;8;0.98;elias_fano;1,1,26012624,2.76101,0.481225,0.0409248
10000000,PTHash;8;0.98;elias_fano;1,2,25998800,2.76512,0.481765,0.0409385
10000000,PTHash;8;0.98;elias_fano;1,3,26004880,2.77141,0.482462,0.040889
10000000,PTHash;8;0.98;elias_fano;1,4,25993936,2.76971,0.483067,0.0408665
10000000,PTHash;9;0.7;partitioned_compact;0,0,21600832,1.9847,0.283748,0.0255503
10000000,PTHash;9;0.7;partitioned_compact;0,1,21597248,1.98163,0.283646,0.0255799
10000000,PTHash;9;0.7;partitioned_compact;0,2,21611136,1.98185,0.283163,0.0255827
10000000,PTHash;9;0.7;partitioned_compact;0,3,21603328,1.98219,0.282766,0.0255518
10000000,PTHash;9;0.7;partitioned_compact;0,4,21620800,1.98082,0.282966,0.0255673
10000000,PTHash;9;0.7;dictionary-dictionary;0,0,27096512,2.07895,0.244105,0.0247217
10000000,PTHash;9;0.7;dictionary-dictionary;0,1,27096576,2.06677,0.242474,0.0247241
10000000,PTHash;9;0.7;dictionary-dictionary;0,2,27096512,2.06475,0.243209,0.0247587
10000000,PTHash;9;0.7;dictionary-dictionary;0,3,27096576,2.07387,0.242546,0.0246724
10000000,PTHash;9;0.7;dictionary-dictionary;0,4,27096512,2.0648,0.242601,0.024748
10000000,PTHash;9;0.7;elias_fano;0,0,16173152,2.00156,0.458459,0.0392606
10000000,PTHash;9;0.7;elias_fano;0,1,16172320,2.00768,0.458168,0.0392719
10000000,PTHash;9;0.7;elias_fano;0,2,16182048,2.00237,0.458608,0.0392463
10000000,PTHash;9;0.7;elias_fano;0,3,16180704,2.00845,0.460812,0.0392679
10000000,PTHash;9;0.7;elias_fano;0,4,16174624,2.00043,0.458243,0.0392677
10000000,PTHash;9;0.7;partitioned_compact;1,0,37605264,2.07999,0.491668,0.0391817
10000000,PTHash;9;0.7;partitioned_compact;1,1,37572240,2.08532,0.489904,0.0391961
10000000,PTHash;9;0.7;partitioned_compact;1,2,37603216,2.08407,0.490284,0.039188
10000000,PTHash;9;0.7;partitioned_compact;1,3,37590864,2.08013,0.488789,0.0391835
10000000,PTHash;9;0.7;partitioned_compact;1,4,37589072,2.09016,0.490294,0.0391819
10000000,PTHash;9;0.7;dictionary-dictionary;1,0,43078864,2.18145,0.434603,0.0378341
10000000,PTHash;9;0.7;dictionary-dictionary;1,1,43078864,2.16894,0.435954,0.0377944
10000000,PTHash;9;0.7;dictionary-dictionary;1,2,43078864,2.1665,0.435462,0.0378421
10000000,PTHash;9;0.7;dictionary-dictionary;1,3,43078864,2.17783,0.436459,0.0378205
10000000,PTHash;9;0.7;dictionary-dictionary;1,4,43078928,2.1757,0.434348,0.0381764
10000000,PTHash;9;0.7;elias_fano;1,0,32149808,2.10199,0.672574,0.0544147
10000000,PTHash;9;0.7;elias_fano;1,1,32160112,2.10525,0.671364,0.0544219
10000000,PTHash;9;0.7;elias_fano;1,2,32161840,2.09684,0.67114,0.0544764
10000000,PTHash;9;0.7;elias_fano;1,3,32154672,2.10323,0.671292,0.0544739
10000000,PTHash;9;0.7;elias_fano;1,4,32166768,2.11099,0.673423,0.0544364
10000000,PTHash;9;0.75;partitioned_compact;0,0,22871616,2.03018,0.284261,0.0257055
10000000,PTHash;9;0.75;partitioned_compact;0,1,22897728,2.03402,0.283767,0.0256923
10000000,PTHash;9;0.75;partitioned_compact;0,2,22875200,2.02216,0.284787,0.0256428
10000000,PTHash;9;0.75;partitioned_compact;0,3,22853696,2.02928,0.283754,0.025665
10000000,PTHash;9;0.75;partitioned_compact;0,4,22860608,2.02487,0.282562,0.0256904
10000000,PTHash;9;0.75;dictionary-dictionary;0,0,27096896,2.12567,0.243912,0.0247529
10000000,PTHash;9;0.75;dictionary-dictionary;0,1,27096832,2.1377,0.242635,0.0247132
10000000,PTHash;9;0.75;dictionary-dictionary;0,2,27096896,2.12706,0.243092,0.0247755
10000000,PTHash;9;0.75;dictionary-dictionary;0,3,27096768,2.1147,0.242673,0.0247252
10000000,PTHash;9;0.75;dictionary-dictionary;0,4,27096768,2.12485,0.240268,0.0247445
10000000,PTHash;9;0.75;elias_fano;0,0,17701216,2.03933,0.446456,0.0388005
10000000,PTHash;9;0.75;elias_fano;0,1,17711520,2.04368,0.44661,0.0388601
10000000,PTHash;9;0.75;elias_fano;0,2,17703520,2.04066,0.446552,0.0388577
10000000,PTHash;9;0.75;elias_fano;0,3,17708064,2.04312,0.446742,0.0388433
10000000,PTHash;9;0.75;elias_fano;0,4,17706272,2.04684,0.446993,0.0389779
10000000,PTHash;9;0.75;partitioned_compact;1,0,36437808,2.10857,0.452919,0.0369414
10000000,PTHash;9;0.75;partitioned_compact;1,1,36401712,2.12137,0.455262,0.0369185
10000000,PTHash;9;0.75;partitioned_compact;1,2,36405552,2.11422,0.456324,0.0369265
10000000,PTHash;9;0.75;partitioned_compact;1,3,36427056,2.10691,0.454781,0.0369214
10000000,PTHash;9;0.75;partitioned_compact;1,4,36414960,2.11317,0.453527,0.0369466
10000000,PTHash;9;0.75;dictionary-dictionary;1,0,40638768,2.20194,0.401363,0.0358022
10000000,PTHash;9;0.75;dictionary-dictionary;1,1,40638704,2.21191,0.401797,0.0356285
10000000,PTHash;9;0.75;dictionary-dictionary;1,2,40638576,2.19781,0.401537,0.035676
10000000,PTHash;9;0.75;dictionary-dictionary;1,3,40638704,2.20116,0.400868,0.0356051
10000000,PTHash;9;0.75;dictionary-dictionary;1,4,40638576,2.20586,0.400827,0.0356103
10000000,PTHash;9;0.75;elias_fano;1,0,31246288,2.12412,0.630098,0.051486
10000000,PTHash;9;0.75;elias_fano;1,1,31249232,2.13623,0.62756,0.0514654
10000000,PTHash;9;0.75;elias_fano;1,2,31252176,2.12313,0.628283,0.0515389
10000000,PTHash;9;0.75;elias_fano;1,3,31246928,2.13341,0.626796,0.0521034
10000000,PTHash;9;0.75;elias_fano;1,4,31252496,2.13237,0.627067,0.0514838
10000000,PTHash;9;0.8;partitioned_compact;0,0,24129280,2.08938,0.285882,0.0258338
10000000,PTHash;9;0.8;partitioned_compact;0,1,24112640,2.09183,0.285957,0.0258429
10000000,PTHash;9;0.8;partitioned_compact;0,2,24115712,2.0874,0.285686,0.0258028
10000000,PTHash;9;0.8;partitioned_compact;0,3,24134720,2.08842,0.285681,0.0258186
10000000,PTHash;9;0.8;partitioned_compact;0,4,24112192,2.0872,0.285227,0.0258473
10000000,PTHash;9;0.8;dictionary-dictionary;0,0,29806464,2.17132,0.242742,0.0249346
10000000,PTHash;9;0.8;dictionary-dictionary;0,1,29806464,2.17482,0.24237,0.0249498
10000000,PTHash;9;0.8;dictionary-dictionary;0,2,29806464,2.17912,0.242321,0.0249306
10000000,PTHash;9;0.8;dictionary-dictionary;0,3,29806592,2.17147,0.244016,0.0249633
10000000,PTHash;9;0.8;dictionary-dictionary;0,4,29806464,2.17408,0.240317,0.0249369
10000000,PTHash;9;0.8;elias_fano;0,0,18769376,2.10261,0.457387,0.0393466
10000000,PTHash;9;0.8;elias_fano;0,1,18770400,2.11126,0.458232,0.039347
10000000,PTHash;9;0.8;elias_fano;0,2,18772128,2.10732,0.455685,0.0393456
10000000,PTHash;9;0.8;elias_fano;0,3,18764960,2.10743,0.457338,0.0393339
10000000,PTHash;9;0.8;elias_fano;0,4,18766176,2.0962,0.456832,0.0393744
10000000,PTHash;9;0.8;partitioned_compact;1,0,35539024,2.15995,0.420865,0.0347976
10000000,PTHash;9;0.8;partitioned_compact;1,1,35531600,2.15912,0.421022,0.0347793
10000000,PTHash;9;0.8;partitioned_compact;1,2,35551824,2.15086,0.420326,0.0348353
10000000,PTHash;9;0.8;partitioned_compact;1,3,35497360,2.15272,0.421409,0.0347761
10000000,PTHash;9;0.8;partitioned_compact;1,4,35542928,2.15952,0.423275,0.0347794
10000000,PTHash;9;0.8;dictionary-dictionary;1,0,41212880,2.24511,0.368958,0.0336721
10000000,PTHash;9;0.8;dictionary-dictionary;1,1,41212944,2.24693,0.369099,0.0336644
10000000,PTHash;9;0.8;dictionary-dictionary;1,2,41212880,2.23607,0.367539,0.0337377
10000000,PTHash;9;0.8;dictionary-dictionary;1,3,41212880,2.23662,0.36762,0.03368
10000000,PTHash;9;0.8;dictionary-dictionary;1,4,41212944,2.24224,0.367955,0.0337004
10000000,PTHash;9;0.8;elias_fano;1,0,30174576,2.17533,0.6017,0.0496061
10000000,PTHash;9;0.8;elias_fano;1,1,30178928,2.16729,0.602136,0.0496213
10000000,PTHash;9;0.8;elias_fano;1,2,30174256,2.18407,0.601806,0.0497611
10000000,PTHash;9;0.8;elias_fano;1,3,30179312,2.17493,0.60097,0.0495494
10000000,PTHash;9;0.8;elias_fano;1,4,30178736,2.16583,0.601888,0.0496074
10000000,PTHash;9;0.85;partitioned_compact;0,0,25455872,2.16003,0.287286,0.0259732
10000000,PTHash;9;0.85;partitioned_compact;0,1,25456896,2.15334,0.289868,0.0259787
10000000,PTHash;9;0.85;partitioned_compact;0,2,25456384,2.16165,0.286868,0.025951
10000000,PTHash;9;0.85;partitioned_compact;0,3,25461760,2.15647,0.287052,0.0259559
10000000,PTHash;9;0.85;partitioned_compact;0,4,25467136,2.16601,0.287446,0.025988
10000000,PTHash;9;0.85;dictionary-dictionary;0,0,29807104,2.25372,0.243922,0.0249864
10000000,PTHash;9;0.85;dictionary-dictionary;0,1,29807104,2.2493,0.240744,0.025035
10000000,PTHash;9;0.85;dictionary-dictionary;0,2,29807104,2.26214,0.243547,0.0249801
10000000,PTHash;9;0.85;dictionary-dictionary;0,3,29807040,2.26216,0.240228,0.0249431
10000000,PTHash;9;0.85;dictionary-dictionary;0,4,29806976,2.24219,0.243495,0.0249341
10000000,PTHash;9;0.85;elias_fano;0,0,20269664,2.17497,0.466803,0.0398752
10000000,PTHash;9;0.85;elias_fano;0,1,20271008,2.16968,0.466643,0.0399102
10000000,PTHash;9;0.85;elias_fano;0,2,20255904,2.17548,0.467709,0.0398849
10000000,PTHash;9;0.85;elias_fano;0,3,20264416,2.17301,0.465358,0.0400249
10000000,PTHash;9;0.85;elias_fano;0,4,20265376,2.17915,0.46639,0.0398846
10000000,PTHash;9;0.85;partitioned_compact;1,0,34233344,2.20937,0.388097,0.0326209
10000000,PTHash;9;0.85;partitioned_compact;1,1,34255680,2.21479,0.388228,0.0326246
10000000,PTHash;9;0.85;partitioned_compact;1,2,34258944,2.21646,0.38929,0.0326678
10000000,PTHash;9;0.85;partitioned_compact;1,3,34251072,2.21108,0.388239,0.0326359
10000000,PTHash;9;0.85;partitioned_compact;1,4,34239232,2.21035,0.388284,0.0326057
10000000,PTHash;9;0.85;dictionary-dictionary;1,0,38594112,2.29185,0.334541,0.0315983
10000000,PTHash;9;0.85;dictionary-dictionary;1,1,38594112,2.30022,0.335078,0.0315815
10000000,PTHash;9;0.85;dictionary-dictionary;1,2,38594048,2.30627,0.335343,0.0316695
10000000,PTHash;9;0.85;dictionary-dictionary;1,3,38594048,2.31254,0.335273,0.0316734
10000000,PTHash;9;0.85;dictionary-dictionary;1,4,38594048,2.30083,0.335092,0.0316597
10000000,PTHash;9;0.85;elias_fano;1,0,29058208,2.2251,0.577524,0.0477072
10000000,PTHash;9;0.85;elias_fano;1,1,29062240,2.2348,0.578312,0.0477313
10000000,PTHash;9;0.85;elias_fano;1,2,29055200,2.23891,0.577858,0.0476866
10000000,PTHash;9;0.85;elias_fano;1,3,29050016,2.22657,0.578354,0.0477213
10000000,PTHash;9;0.85;elias_fano;1,4,29059040,2.22753,0.577186,0.0477157
10000000,PTHash;9;0.9;partitioned_compact;0,0,26983104,2.25094,0.287866,0.0261434
10000000,PTHash;9;0.9;partitioned_compact;0,1,26988480,2.2473,0.287829,0.0261534
10000000,PTHash;9;0.9;partitioned_compact;0,2,26930112,2.24815,0.287792,0.0261042
10000000,PTHash;9;0.9;partitioned_compact;0,3,26934208,2.25017,0.288158,0.0264524
10000000,PTHash;9;0.9;partitioned_compact;0,4,26954496,2.24603,0.287819,0.0261383
10000000,PTHash;9;0.9;dictionary-dictionary;0,0,30969216,2.38519,0.245345,0.0252911
10000000,PTHash;9;0.9;dictionary-dictionary;0,1,30969216,2.36107,0.245142,0.0252071
10000000,PTHash;9;0.9;dictionary-dictionary;0,2,30969216,2.3619,0.245116,0.0253452
10000000,PTHash;9;0.9;dictionary-dictionary;0,3,33678592,2.3889,0.244758,0.0254487
10000000,PTHash;9;0.9;dictionary-dictionary;0,4,30969216,2.35284,0.244853,0.0252804
10000000,PTHash;9;0.9;elias_fano;0,0,22023648,2.27808,0.44865,0.0393307
10000000,PTHash;9;0.9;elias_fano;0,1,22021472,2.26943,0.450933,0.0393615
10000000,PTHash;9;0.9;elias_fano;0,2,22027552,2.26371,0.450738,0.0392035
10000000,PTHash;9;0.9;elias_fano;0,3,22031456,2.27526,0.450974,0.0392512
10000000,PTHash;9;0.9;elias_fano;0,4,22025056,2.2687,0.451015,0.0392288
10000000,PTHash;9;0.9;partitioned_compact;1,0,33263920,2.29414,0.355559,0.0306054
10000000,PTHash;9;0.9;partitioned_compact;1,1,33273328,2.29517,0.355923,0.0306154
10000000,PTHash;9;0.9;partitioned_compact;1,2,33246960,2.29645,0.355488,0.030648
10000000,PTHash;9;0.9;partitioned_compact;1,3,33275952,2.28818,0.355026,0.0306287
10000000,PTHash;9;0.9;partitioned_compact;1,4,33259056,2.28998,0.355789,0.0306848
10000000,PTHash;9;0.9;dictionary-dictionary;1,0,39998256,2.37801,0.306442,0.0300025
10000000,PTHash;9;0.9;dictionary-dictionary;1,1,37288880,2.40752,0.305339,0.0298527
10000000,PTHash;9;0.9;dictionary-dictionary;1,2,37288816,2.41517,0.3046,0.0298691
10000000,PTHash;9;0.9;dictionary-dictionary;1,3,39998256,2.41605,0.306194,0.0300149
10000000,PTHash;9;0.9;dictionary-dictionary;1,4,37288880,2.41075,0.306076,0.0299901
10000000,PTHash;9;0.9;elias_fano;1,0,28341008,2.30931,0.534926,0.0447421
10000000,PTHash;9;0.9;elias_fano;1,1,28348240,2.31049,0.534255,0.0447271
10000000,PTHash;9;0.9;elias_fano;1,2,28342672,2.30807,0.534557,0.0447523
10000000,PTHash;9;0.9;elias_fano;1,3,28352656,2.31526,0.53567,0.0447258
10000000,PTHash;9;0.9;elias_fano;1,4,28353104,2.30619,0.534548,0.0447542
10000000,PTHash;9;0.95;partitioned_compact;0,0,28728960,2.38549,0.288589,0.0263112
10000000,PTHash;9;0.95;partitioned_compact;0,1,28686784,2.38476,0.287938,0.0262748
10000000,PTHash;9;0.95;partitioned_compact;0,2,28722368,2.39003,0.288704,0.0262934
10000000,PTHash;9;0.95;partitioned_compact;0,3,28749760,2.3918,0.287555,0.0262944
10000000,PTHash;9;0.95;partitioned_compact;0,4,28701824,2.39273,0.289841,0.0262745
10000000,PTHash;9;0.95;dictionary-dictionary;0,0,33680448,2.4794,0.246717,0.0254329
10000000,PTHash;9;0.95;dictionary-dictionary;0,1,33680384,2.48686,0.245894,0.025411
10000000,PTHash;9;0.95;dictionary-dictionary;0,2,33680448,2.48435,0.24576,0.025447
10000000,PTHash;9;0.95;dictionary-dictionary;0,3,33680320,2.4889,0.246239,0.0254538
10000000,PTHash;9;0.95;dictionary-dictionary;0,4,33680448,2.48438,0.245645,0.0254655
10000000,PTHash;9;0.95;elias_fano;0,0,23950944,2.41689,0.464122,0.0399157
10000000,PTHash;9;0.95;elias_fano;0,1,23940832,2.40279,0.464597,0.0398671
10000000,PTHash;9;0.95;elias_fano;0,2,23939296,2.41495,0.464627,0.0398839
10000000,PTHash;9;0.95;elias_fano;0,3,23954528,2.40384,0.463771,0.0399119
10000000,PTHash;9;0.95;elias_fano;0,4,23938720,2.39803,0.465236,0.0398959
10000000,PTHash;9;0.95;partitioned_compact;1,0,32284032,2.41242,0.325652,0.0287134
10000000,PTHash;9;0.95;partitioned_compact;1,1,32264832,2.40391,0.325119,0.0286697
10000000,PTHash;9;0.95;partitioned_compact;1,2,32253568,2.40874,0.324996,0.0286589
10000000,PTHash;9;0.95;partitioned_compact;1,3,32277440,2.40912,0.324595,0.0286854
10000000,PTHash;9;0.95;partitioned_compact;1,4,32249536,2.41715,0.324302,0.0286293
10000000,PTHash;9;0.95;dictionary-dictionary;1,0,37232896,2.51524,0.276032,0.0281103
10000000,PTHash;9;0.95;dictionary-dictionary;1,1,37233280,2.50393,0.278488,0.0281718
10000000,PTHash;9;0.95;dictionary-dictionary;1,2,37233088,2.51881,0.279472,0.0281051
10000000,PTHash;9;0.95;dictionary-dictionary;1,3,37233088,2.50219,0.278158,0.0282013
10000000,PTHash;9;0.95;dictionary-dictionary;1,4,37233280,2.4998,0.278031,0.0281342
10000000,PTHash;9;0.95;elias_fano;1,0,27502112,2.43721,0.512083,0.0432613
10000000,PTHash;9;0.95;elias_fano;1,1,27501344,2.43987,0.514716,0.0432823
10000000,PTHash;9;0.95;elias_fano;1,2,27503648,2.42559,0.513828,0.0432519
10000000,PTHash;9;0.95;elias_fano;1,3,27504672,2.43657,0.514397,0.0433504
10000000,PTHash;9;0.95;elias_fano;1,4,27502048,2.43384,0.518936,0.0432337
10000000,PTHash;9;0.98;partitioned_compact;0,0,29907328,2.5117,0.288707,0.0263882
10000000,PTHash;9;0.98;partitioned_compact;0,1,29955456,2.52931,0.28893,0.026389
10000000,PTHash;9;0.98;partitioned_compact;0,2,29930432,2.51507,0.28909,0.0264376
